name,image,url,title
ا,https://cdn.salla.sa/vXZPEy/8b4724b5-b091-40ac-8e4d-bddf4becd536-500x500-mTweFBGjfwFavR6uhFJdAizpYk4XeAjlbxvQExXQ.jpg,https://elburoj.com/ar/هولسو-جبس-من-اوسكو-76-مم-احمر/p1721896406,"احصل على هولسو جبس 76 مم أحمر من اوسكو"
ش,https://cdn.salla.sa/vXZPEy/569383b3-3ef6-4a22-8076-08ab4a4de4ff-500x500-w4MMuyZPoFwC4JcM5HLiNUx6mhavPN30GtjT3hfV.jpg,https://elburoj.com/ar/ريشه-حديد-من-اوسكو-3-مم-فضي/p1828848687,"تسوق ريشه حديد فضي 3 مم من اوسكو"
ش,https://cdn.salla.sa/vXZPEy/1f17663f-9ecd-42e0-808a-b8642ca34371-500x500-B1pwrQZiHPpGaAXkXOdH3eVdUDd4MudFwCemDGMW.jpg,https://elburoj.com/ar/ريشه-حديد-من-اوسكو-6-مم-فضي/p1055859496,"تسوق ريشه حديد فضي 6 مم من اوسكو"
ا,https://cdn.salla.sa/vXZPEy/f44751e7-19db-4c2b-b9fd-f94e8bdf0b26-500x500-JsyTahXnaT7rHeoOgsfShT1TO4b3tMed9en6DkVL.jpg,https://elburoj.com/ar/سكين-معجون-بيد-بلاستيك-من-اوسكو-مقاس-5-10565-اسود/p529378837,"سكين معجون بيد بلاستيك 10565 مقاس 5 من اوسكو"
"Steel Bending wir 5KG",https://cdn.salla.sa/vXZPEy/f44751e7-19db-4c2b-b9fd-f94e8bdf0b26-500x500-JsyTahXnaT7rHeoOgsfShT1TO4b3tMed9en6DkVL.jpg,https://elburoj.com/en/osco-10565-black-hand-putty-knife-size-5/p529378837,"OSCO - Paint Scraper- 5- Stainless steel- 10565 - Black Handle"
ا,https://cdn.salla.sa/vXZPEy/7a2af792-7044-4bf0-be6d-86b159e18933-500x500-mmcZhpMHFR3DGeRCM15UVmRPatW4WBu46u9hUcZY.jpg,https://elburoj.com/ar/سكين-معجون-بيد-بلاستيك-من-اوسكو-مقاس-2-10562-اسود/p1768606998,"سكين معجون بيد بلاستيك 10562 مقاس 2 من اوسكو"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/7a2af792-7044-4bf0-be6d-86b159e18933-500x500-mmcZhpMHFR3DGeRCM15UVmRPatW4WBu46u9hUcZY.jpg,https://elburoj.com/en/osco-paint-scraper-2-stainless-steel-10562-black-handle/p1768606998,"OSCO - Paint Scraper- 2- Stainless steel - 10562 - Black Handle"
ا,https://cdn.salla.sa/vXZPEy/95b2f4a9-1b59-42e5-b024-249d9fef3aa1-500x500-BMgqo1EGOUOllfe7TCR5kzQkxP26As6RxzMNNw4L.jpg,https://elburoj.com/ar/سكين-معجون-بيد-بلاستيك-من-اوسكو-مقاس-3-10563-اسود/p993520663,"سكين معجون بيد بلاستيك 10563 مقاس 3 من اوسكو"
"1 3-PIN PLUG 13AMP",https://cdn.salla.sa/vXZPEy/95b2f4a9-1b59-42e5-b024-249d9fef3aa1-500x500-BMgqo1EGOUOllfe7TCR5kzQkxP26As6RxzMNNw4L.jpg,https://elburoj.com/en/osco-paint-scraper-3-stainless-steel-10563-black-handle/p993520663,"OSCO - Paint Scraper- 3- Stainless steel - 10563- Black Handle"
ا,https://cdn.salla.sa/vXZPEy/e72ae271-79d1-4d53-a9b7-8d81986df286-500x500-QiGAyBp7oBhfJaa1jV84cYAOW4dSTnPS5KMfMnUe.jpg,https://elburoj.com/ar/سكين-معجون-بيد-بلاستيك-من-اوسكو-مقاس-4-10564-اسود/p354159376,"سكين معجون بيد بلاستيك 10564 مقاس 4 من اوسكو"
"Steel cutting disc 4.5",https://cdn.salla.sa/vXZPEy/e72ae271-79d1-4d53-a9b7-8d81986df286-500x500-QiGAyBp7oBhfJaa1jV84cYAOW4dSTnPS5KMfMnUe.jpg,https://elburoj.com/en/osco-paint-scraper-4-stainless-steel-10564-black-handle/p354159376,"OSCO - Paint Scraper- 4- Stainless steel- 10564 -Black Handle"
ش,https://cdn.salla.sa/vXZPEy/0a1cc083-12f7-41a8-8485-8e1d627a5067-500x500-ZHR19y6xKtMDJDYSe7i9UrbPkuDSavfGrPHKhD2T.jpg,https://elburoj.com/ar/مسدس-رش-ديزل-من-اوسكو-10410-احمر/p1552447260,"اشترِ مسدس رش ديزل 10410 احمر من اوسكو"
"متر سلك 2.5 الرياض",https://cdn.salla.sa/vXZPEy/2388b5f0-ab6b-46fb-8e3c-554cf61bf6cf-500x500-1N8w2II9AT8KQWWybY0sTihHcXC2CKxZbrhyoKiO.jpg,https://elburoj.com/ar/منظف-الحوض-والصرف-10731-5-متر-من-اوسكو-فضى/p1908544025,"منظف الحوض والصرف 10731 5 متر من اوسكو"
"5 حبة مسمار شنكو",https://cdn.salla.sa/vXZPEy/2388b5f0-ab6b-46fb-8e3c-554cf61bf6cf-500x500-1N8w2II9AT8KQWWybY0sTihHcXC2CKxZbrhyoKiO.jpg,https://elburoj.com/en/drain-snake-5m-010731/p1908544025,"Drain Snake -5M-010731"
ش,https://cdn.salla.sa/vXZPEy/f7967dcd-54b0-434d-af86-762ec79a074d-500x281.5-clqH5NkO085WpXeUxsdyTTfA1r9qWTnuf5t8vHhi.jpg,https://elburoj.com/ar/شريط-قياس-صيني-10103-3-متر-من-اوسكو/p960470629,"شريط قياس صيني 10103 3 متر من اوسكو"
"Tap 3/4 Brass",https://cdn.salla.sa/vXZPEy/f7967dcd-54b0-434d-af86-762ec79a074d-500x281.5-clqH5NkO085WpXeUxsdyTTfA1r9qWTnuf5t8vHhi.jpg,https://elburoj.com/en/woods-tape-measure-3m/p960470629,"WOODS - Tape measure -3M"
ش,https://cdn.salla.sa/vXZPEy/af676bd1-2259-465c-845e-8920bc16db4c-500x500-FTX6bPQ6aKrBGp4HwlKnPypnmToV3tr42EDKo0wJ.jpg,https://elburoj.com/ar/ريشة-حديد-6-مم-من-بوش/p1207993965,"اشترِ ريشة حديد 6 مم من بوش"
ا,https://cdn.salla.sa/vXZPEy/8f565c8b-7bfa-4a52-b379-25237bafa046-500x454.5-VDaLBoyjlgtLUsFZTN1i1Pqm7AyfMnNnETY9NZTO.jpg,https://elburoj.com/ar/دريل-هلتي-40042-26-مم-1050-وات-من-اوسكو/p151220084,"تسوق دريل هلتي موديل 40042 مقاس 26 مم , 1050 وات من اوسكو"
Hammer,https://cdn.salla.sa/vXZPEy/8f565c8b-7bfa-4a52-b379-25237bafa046-500x454.5-VDaLBoyjlgtLUsFZTN1i1Pqm7AyfMnNnETY9NZTO.jpg,https://elburoj.com/en/osco-rotary-hammer-26-mm-1050-watt-40042/p151220084,"OSCO- Rotary Hammer-26 mm -1050 Watt-40042"
ا,https://cdn.salla.sa/vXZPEy/03d8e269-7732-4ec0-8829-d314979d0853-500x380-ADQuiLkLNEztfp04Wu3lWXl9mKhqUbxC6TUy22cz.jpg,https://elburoj.com/ar/ازميل-تكسير-بيد-مطاط-عريض-من-اوسكو-300x16-مم-40018/p1974564477,"تسوق ازميل تكسير بيد مطاط عريض من اوسكو"
"RUBBER GASKET FF PN-16 1-1/2""(50MM)",https://cdn.salla.sa/vXZPEy/03d8e269-7732-4ec0-8829-d314979d0853-500x380-ADQuiLkLNEztfp04Wu3lWXl9mKhqUbxC6TUy22cz.jpg,https://elburoj.com/en/osco-rubber-handle-flat-chisel-16x300-10265/p1974564477,"OSCO- Rubber Handle Flat Chisel- 16x300-10265"
ش,https://cdn.salla.sa/vXZPEy/39aae0f9-1f8a-47f1-90e4-733668451185-500x500-WHYiHc1N2WRh07g2ruQNa7ZQiYh9pL4i2zK3R8GC.jpg,https://elburoj.com/ar/ديسك-قص-جرانيت-من-اوسكو-9-بوصة-10117/p1665258360,"اشترِ ديسك قص جرانيت 10117 من اوسكو 9 بوصة"
ا,https://cdn.salla.sa/vXZPEy/cbbc6451-2241-496a-bc8b-fdf1ca7738c4-500x466.66666666667-dC0jcmc9g592FzsHdJpZfxJtmeU10T0W03hDy8ep.jpg,https://elburoj.com/ar/طقم-النكيه-مسدس-وسط-من-اوسكو-4-قطع-10048/p717053764,"تسوق طقم النكيه مسدس وسط من اوسكو 4 قطع"
ش,https://cdn.salla.sa/vXZPEy/fcfc7c5d-15d7-44ce-b2d3-ae78ac58296d-500x468.5-EargDZRSXM3K3uXRvXB09mY21KloxUVr1sEoWb0W.jpg,https://elburoj.com/ar/ريشة-حديد-من-اوسكو-8-مم-10328/p1166427980,"اطلب ريشة حديد 10328 من اوسكو مقاس 8 مم"
"10 كلبس 8 ملي",https://cdn.salla.sa/vXZPEy/fcfc7c5d-15d7-44ce-b2d3-ae78ac58296d-500x468.5-EargDZRSXM3K3uXRvXB09mY21KloxUVr1sEoWb0W.jpg,https://elburoj.com/en/osco-sds-plus-drill-bit-8-mm-10328/p1166427980,"OSCO-SDS Plus Drill Bit-8 mm-10328"
ش,https://cdn.salla.sa/vXZPEy/8f90c0fd-b677-4104-b215-a43870ad564a-500x500-CAHtGUpELLVlkMkLIUU9xX0tvC0qP0rD4pOJleCR.jpg,https://elburoj.com/ar/ريشة-حديد-من-اوسكو-12-مم-10330/p857121871,"تسوق ريشة حديد 10330 من اوسكو مقاس 12 مم"
ش,https://cdn.salla.sa/vXZPEy/f3085cb9-64ad-4048-964a-f5dde8e2de60-500x500-NuliZIqPJk5zeInU2rVjgVbNhKqzWmuLCakZ2VoA.jpg,https://elburoj.com/ar/ريشة-حديد-10322-4-مم-من-اوسكو/p217301832,"اشترِ ريشة 4 مم حديد 10322 من اوسكو"
ا,https://cdn.salla.sa/vXZPEy/23d40c2d-1ea0-4430-9b56-ed6c20fe390f-500x500-DdNQeFu9TqNP7beaPskFCJQGIDetIE9fraeiJPOm.jpg,https://elburoj.com/ar/زرادية-jsa-موديل-10779-مقاس-8-بوصة-من-اوسكو/p1880264022,"تسوق زرادية JSA من اوسكو 8 بوصة"
"10 كلبس 8 ملي",https://cdn.salla.sa/vXZPEy/23d40c2d-1ea0-4430-9b56-ed6c20fe390f-500x500-DdNQeFu9TqNP7beaPskFCJQGIDetIE9fraeiJPOm.jpg,https://elburoj.com/en/osco-needle-nose-pliers-8-inch-10779/p1880264022,"OSCO- Needle Nose Pliers - 8 inch -10779"
ا,https://cdn.salla.sa/vXZPEy/66d8cb94-61bc-479b-b546-899698c2228e-500x500-znSOfPt7zpGEOI5VJVycPxVcA1fBe3mK5T6lncf2.jpg,https://elburoj.com/ar/ماكينة-سنفرة-ترددية-40025-مقاس-100x110-مم-240-وات-من-اوسكو/p532990800,"اطلب ماكينة سنفرة ترددية 40025 من اوسكو"
ش,https://cdn.salla.sa/vXZPEy/9be3e1b3-2983-47d2-a8aa-b8387aec10d3-500x500-Uw40aX8d4jioR0OFlW1Vv0ATLyvzbyclvAlGC1j6.jpg,https://elburoj.com/ar/مفتاح-مشترك-10083-مقاس-15-من-اوسكو-فضى/p999164242,"اشترِ مفتاح مشترك من اوسكو مقاس 15 موديل 10083"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/66bdb265-3f48-45d1-b360-2707d1f2183e-500x500-BsLjDz7WTsSBmJHauy3w7dHVXX6JQo71p1nkaLzB.jpg,https://elburoj.com/ar/سلم-الومنيوم-مزدوج-4-درجة-من-ريبتال/p49968478,"اشترِ سلم الومنيوم مزدوج عدد 4 درجة عالي الجوده من ريبتال"
"سلم ابو حبل المونيوم 6 متر مفرد 12متر مجوز",https://cdn.salla.sa/vXZPEy/dc69d369-03df-4078-8744-80a8593ea8c4-500x500-e9GDizObzSIMOM65I6f2doOavlBOBO3s23RS3BBR.jpg,https://elburoj.com/ar/سلم-الومنيوم-مزدوج-6-درجة-من-ريبتال/p1247277402,"اشترِ سلم الومنيوم مزدوج من ريبتال 6 درجة"
ش,https://cdn.salla.sa/vXZPEy/f4b264b3-cc68-4e37-9b65-437cdf6c756b-500x500-dB7TdVK8Xyq5y9FMOMNtQSGsNrX6VZj7jO83v8Hk.jpg,https://elburoj.com/ar/دريل-ببطارية-قابلة-للشحن-gsb180-بقوة-18-فولت-2-امبير-من-بوش/p1139170725,"تسوق دريل ببطارية للشحن من بوش 18 فولت 2 امبير"
ش,https://cdn.salla.sa/vXZPEy/7316d633-b1fd-48aa-8f17-8c0b5c2a219d-500x500-TXi5rN94D8je1mIIxnKQUbXKLx9A9OEpr9x149tF.jpg,https://elburoj.com/ar/دريل-ببطارية-قابلة-للشحن-من-بوش-gsb120-li/p964082336,"اشترِ دريل ببطارية قابلة للشحن موديل GSB120-LI من بوش"
ش,https://cdn.salla.sa/vXZPEy/723fa3b4-988a-40fd-af35-1bb58389edad-500x470.58823529412-pwoo5JzYjfIBUWWatonLyXyECd1fGIrOHcOpmHNW.jpg,https://elburoj.com/ar/صاروخ-من-بوش-9-بوصة-220-وات-gws2200/p1698232482,"تسوق صاروخ من بوش 9 بوصة 220 وات - GWS2200"
ش,https://cdn.salla.sa/vXZPEy/9aa8d3f4-d81a-4c90-8191-62d370e2e067-500x484.84848484848-lRs4tuccP5FH6tescTSNVh1cjopiARWlELuJ1KfA.jpg,https://elburoj.com/ar/منفاخ-هواء-من-بوش-820-وات-gbl-800/p2121434031,"اشترِ منفاخ هواء GBL 800 من بوش"
"سلك الرياض 1.5 مفرد",https://cdn.salla.sa/vXZPEy/33396e3c-909c-4647-936c-5e12dd5ff399-443.5x500-Qcdw4VE47GRtrNwTuPwoL6Ww8UCtGCIvkhKtWT79.jpg,https://elburoj.com/ar/سلك-نحاس-بمواصفات-بريطانية-450-750-فولت-1-5-مم-طول-اللفه-91-44-متر-nya-pvc-اسود/p1181118496,"اشترِ سلك نحاس اسود 1.5 مم من كابلات الرياض"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/33396e3c-909c-4647-936c-5e12dd5ff399-443.5x500-Qcdw4VE47GRtrNwTuPwoL6Ww8UCtGCIvkhKtWT79.jpg,https://elburoj.com/en/riyadh-cable-bs-nya-wire-1-5-mm-91-44-m-cu-pvc-450-750-volts-black/p1181118496,"Check Riyadh Cable-BS NYA Wire- 1.5 mm -Black"
ا,https://cdn.salla.sa/vXZPEy/B2VkJsypbm6BPQVWk6dGwQJSfvb8ObU0w316oeFP.jpg,https://elburoj.com/ar/سلك-نحاس-من-مسك-450-750-فولت-طول-اللفه-500-قدم-awg-thnn-awg12-pvc-اصفر/p273456929,"اطلب سلك نحاس من مسك AWG12 أصفر"
"5 حبة كلبس 12مل",https://cdn.salla.sa/vXZPEy/B2VkJsypbm6BPQVWk6dGwQJSfvb8ObU0w316oeFP.jpg,https://elburoj.com/en/mesc-awg12-thnn-wire-500ft-450-750v-cu-pvc-yellow/p273456929,"MESC- AWG12-THNN Wire- 500ft- Cu/PVC-Yellow"
ا,https://cdn.salla.sa/vXZPEy/Stqr7EDlMbrmASmzbMuMqd8LYATzxd1pUmqIltsS.jpg,https://elburoj.com/ar/سلك-نحاس-من-الرياض-450-750-فولت-طول-اللفه-500-قدم-awg-thnn-awg12-pvc-ابيض/p1073143075,"تسوق سلك نحاس ابيض AWG12 من كابلات الرياض"
WH,https://cdn.salla.sa/vXZPEy/Stqr7EDlMbrmASmzbMuMqd8LYATzxd1pUmqIltsS.jpg,https://elburoj.com/en/riyadh-cables-awg12-thnn-wire-500ft-450-750v-cu-pvc-white/p1073143075,"Riyadh Cables - AWG12-THNN Wire- Cu/PVC-White"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/0c6b2e6c-7bf4-469d-aa81-9f2731cffed8-500x500-o0c2r2K68mRWAstIMULaymiiOxdIu3CBWa6yLp86.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-وطني-مقاس-3-1-5-مم/p164887596,"اطلب كيبل فليكسيبل 3×1.5 مم من وطني"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/0c6b2e6c-7bf4-469d-aa81-9f2731cffed8-500x500-o0c2r2K68mRWAstIMULaymiiOxdIu3CBWa6yLp86.jpg,https://elburoj.com/en/watani-flexible-cable-cu-pvc-3x1-5mm/p164887596,"Watani-Flexible Cable- Cu/PVC-3x1.5mm"
ا,https://cdn.salla.sa/vXZPEy/0239941c-f090-4a80-a962-2fc8c4bfa650-500x500-oje41GY8dHP2f2NOjzianZtNz0x5TlG8CIXudqYp.jpg,https://elburoj.com/ar/كيبل-حرائق-غير-محمي-بمواصفات-امريكية-awg-من-مسك-مقاس-18-2-مم/p1538792237,"كيبل حرائق غير محمي 18×2 مم AWG من مسك"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/0239941c-f090-4a80-a962-2fc8c4bfa650-500x500-oje41GY8dHP2f2NOjzianZtNz0x5TlG8CIXudqYp.jpg,https://elburoj.com/en/mesc-fire-alarm-cable-fplr-awg-18-2-core-unshielded/p1538792237,"MESC- Fire Alarm Cable- FPLR- AWG 18-2 Core-Unshielded"
ا,https://cdn.salla.sa/vXZPEy/MPpJ06gNJP7d2oGxGcS6mq7jknQTSEUFWkzYNibA.jpg,https://elburoj.com/ar/سلك-نحاس-من-مسك-300-500-فولت-طول-اللفه-500-قدم-thnn-awg12-pvc-ازرق/p897923630,"سلك نحاس من مسك - 300/500 فولت - طول اللفه 500 قدم - THNN/AWG12/PVC - ازرق"
"5 حبة كلبس 12مل",https://cdn.salla.sa/vXZPEy/MPpJ06gNJP7d2oGxGcS6mq7jknQTSEUFWkzYNibA.jpg,https://elburoj.com/en/mesc-copper-wire-300-500-v-coil-length-500-feet-thnn-awg12-pvc-blue/p897923630,"Mesc Copper Wire - 300/500 V - Coil Length 500 feet - THNN/AWG12/PVC - Blue"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/6SOJxBojMGA0UAK8DUdYUouyjU8SGeR1XBrcXDVj.jpg,https://elburoj.com/ar/سلك-دش-ايطالي-من-b3-طول-اللفه-94-متر-اسود/p1364162600,"اشترِ سلك دش ايطالي من براند B3 طول اللفه 94 متر باللون الاسود"
"Cable 3x1.5 (m) black",https://cdn.salla.sa/vXZPEy/6SOJxBojMGA0UAK8DUdYUouyjU8SGeR1XBrcXDVj.jpg,https://elburoj.com/en/b3-networking-data-cable-coaxial-94m-black/p1364162600,"B3-Networking & Data Cable-Coaxial- 94m -Black"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/8f9c6dff-0d25-4d9b-a44c-e3eb26128af3-500x500-BLKiN9M3gXoOJGMCJaQx0wA6iIuL8HmMRQTAxQKr.jpg,https://elburoj.com/ar/كيبل-كهرباء/p588613417,"كيبل كهرباء فليكسيبل من عالم الكابلات 4×4 مم"
"Flexible cable 4*6",https://cdn.salla.sa/vXZPEy/8f9c6dff-0d25-4d9b-a44c-e3eb26128af3-500x500-BLKiN9M3gXoOJGMCJaQx0wA6iIuL8HmMRQTAxQKr.jpg,https://elburoj.com/en/كيبل-كهرباء/p588613417,"CableWorld Flexible Cable- Cu/PVC-4x4mm"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/cfcb1057-fdcb-4fa2-82e0-07942a432736-500x500-4H3R8IReDOZqXLJg1bADOgFOj5t9Wz6tLtPCU4qQ.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-مقاس-4-1-5-مم-عالم-الكابلات/p2096277034,"اطلب كيبل فليكسيبل 4×1.5 مم من عالم الكابلات"
"U PVC male adapter 1 inch",https://cdn.salla.sa/vXZPEy/cfcb1057-fdcb-4fa2-82e0-07942a432736-500x500-4H3R8IReDOZqXLJg1bADOgFOj5t9Wz6tLtPCU4qQ.jpg,https://elburoj.com/en/cableworld-flexible-cable-cu-pvc-4x1-5mm/p2096277034,"CableWorld Flexible Cable- Cu/PVC-4x1.5mm"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/QegJ9ys69psVSMLctBOOJtuczjTXloqY2jVKnEiS.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-مقاس-4-2-5-مم-عالم-الكابلات/p1786839861,"اشترِ كيبل فليكسيبل 4×2.5 مم من عالم الكابلات"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/QegJ9ys69psVSMLctBOOJtuczjTXloqY2jVKnEiS.jpg,https://elburoj.com/en/cableworld-flexible-cable-cu-pvc-4x2-5/p1786839861,"CableWorld - Flexible Cable-Cu/PVC-4x2.5"
"مم 16 بار 110 HDPE أنبوب",https://cdn.salla.sa/vXZPEy/5jHJ5DdJHIWOdKHRg3jJSGN2usnh3eGRrrckQcrC.jpg,https://elburoj.com/ar/كابل-مضاد-للحرائق-مقاس-16-2-مم-من-مسك/p1148068406,"اشترِ كابل مضاد للحرائق من مسك مقاس 16×2 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/5jHJ5DdJHIWOdKHRg3jJSGN2usnh3eGRrrckQcrC.jpg,https://elburoj.com/en/mesc-fire-resistant-cable-awg-16-2-core-lszh/p1148068406,"MESC- Fire Resistant Cable- AWG 16- 2 Core-LSZH"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/4e65caab-550d-45e1-9025-e5c504a1a605-500x500-c6cPOoi22rfFuQ0nNFdENzMf8KN1MT71YWfA722L.jpg,https://elburoj.com/ar/كيبل-فليكسبل-3cx4-مم2-أبيض/p1611685936,"احصل على كيبل فليكسبل أبيض مقاس 3cx4 مم2"
"White cable 3*4mm",https://cdn.salla.sa/vXZPEy/4e65caab-550d-45e1-9025-e5c504a1a605-500x500-c6cPOoi22rfFuQ0nNFdENzMf8KN1MT71YWfA722L.jpg,https://elburoj.com/en/flexible-cable-copper-three-core-4mm-white/p1611685936,"Flexible Cable -Copper- 3x4- White"
ا,https://cdn.salla.sa/vXZPEy/2UtVRkqmzgVyYSmr2HnE7RRdDzf0zpxR7LXt6JeZ.webp,https://elburoj.com/ar/كابل-فليكسيبل-مقاس-2-10-مم-عالم-الكابلات/p1040092977,"تسوق كابل فليكسيبل بمقاس 2×10 من عالم الكابلات"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/2UtVRkqmzgVyYSmr2HnE7RRdDzf0zpxR7LXt6JeZ.webp,https://elburoj.com/en/cableworld-flexible-cable-cu-pvc-2x10/p1040092977,"CableWorld - Flexible Cable-Cu/PVC-2x10"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/59c5ed2b-fc52-4342-8a34-f0cb5c4576f7-500x500-oUphKnOKz2rWh151eVqiYmF7yh1d693NcMlsLzwQ.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-مقاس-3-1-5-مم-عالم-الكابلات/p266055218,"اشترِ كيبل فليكسيبل 3×1.5 مم من عالم الكابلات"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/59c5ed2b-fc52-4342-8a34-f0cb5c4576f7-500x500-oUphKnOKz2rWh151eVqiYmF7yh1d693NcMlsLzwQ.jpg,https://elburoj.com/en/world-of-cables-flexible-cable-size-3x1-5-mm/p266055218,"World of Cables Flexible Cable - 3x1.5"
ا,https://cdn.salla.sa/vXZPEy/So210gBVxQJOugNJXhMRNF81lzQbjmIB8VSwaPpt.jpg,https://elburoj.com/ar/كيبل-مضاد-للحرائق-من-مسك-مقاس-6-2-مم-أحمر/p1503710515,"كيبل مضاد للحرائق أحمر 6×2 مم من مسك"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/So210gBVxQJOugNJXhMRNF81lzQbjmIB8VSwaPpt.jpg,https://elburoj.com/en/mesc-fire-resistant-cable-6x2-lszh/p1503710515,"MESC- Fire Resistant Cable- 6x2-LSZH"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/f9256baf-afec-47f7-bdcc-c02bcdbba689-500x500-TMl4cQZMZXT7WOsJ3einIFav74o4kZnvSE36Ykdb.jpg,https://elburoj.com/ar/كيبل-فليكسيبل-من-عالم-الكابلات-مقاس-3-2-5-مم/p730721340,"اطلب كيبل فليكسيبل 3×2.5 مم من عالم الكابلات"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/f9256baf-afec-47f7-bdcc-c02bcdbba689-500x500-TMl4cQZMZXT7WOsJ3einIFav74o4kZnvSE36Ykdb.jpg,https://elburoj.com/en/cableworld-flexible-cable-cu-pvc-2-5x3/p730721340,"CableWorld - Flexible Cable-Cu/PVC-2.5x3"
"راس كيبل 50مل",https://cdn.salla.sa/vXZPEy/ebc6a7cd-9dc6-40ff-b018-a95fd551d108-500x500-WiNeNasBAooYiduYetVdSZH2sObN3Y1JChC9d8Yb.jpg,https://elburoj.com/ar/دريل-بوش/p1463233086,"اطلب الأن دريل بوش GSB18V-50 راس حديد 2 بطاريه"
"18 SOCKET 7x14 3-PIN",https://cdn.salla.sa/vXZPEy/ebc6a7cd-9dc6-40ff-b018-a95fd551d108-500x500-WiNeNasBAooYiduYetVdSZH2sObN3Y1JChC9d8Yb.jpg,https://elburoj.com/en/Bosch-CordlessImpactDrill-GSB18V-50WithMetal-Chuck/p1463233086,"Buy Bosch Cordless Impact Drill- GSB 18V-50 With Metal Chuck"
ا,https://cdn.salla.sa/vXZPEy/u3a2kS5D6C7O6yQFcy9oLtEGIoCT6nQV7anpfviZ.jpg,https://elburoj.com/ar/سلك-نحاس-من-مسك-450-750-فولت-طول-اللفه-500-قدم-awg-thnn-awg12-pvc-احمر/p1753855291,"سلك نحاس من مسك - 450/750 فولت - طول اللفه 500 قدم - AWG/THNN AWG12/PVC - احمر"
"5 حبة كلبس 12مل",https://cdn.salla.sa/vXZPEy/u3a2kS5D6C7O6yQFcy9oLtEGIoCT6nQV7anpfviZ.jpg,https://elburoj.com/en/mesc-copper-wire-450-750-v-coil-length-500-feet-thnn-awg12-pvc-red/p1753855291,"Mesc Copper Wire - 450/750 V - Coil Length 500 feet - THNN/AWG12/PVC - Red"
"كيبل 4*50 السويدي",https://cdn.salla.sa/vXZPEy/cd80c171-a0c3-4cea-8db1-ff7531b877f2-500x332-YuDIQJktkEyug70N6b7j2DN6sg6dWkdLBeavZC0e.jpg,https://elburoj.com/ar/كيبل-مرن-الكابلات-المتحدة-مقاس-4x2-5-مم/p978768900,"اطلب كيبل مرن الكابلات المتحدة مقاس 4x2.5 مم"
"- m*2.10m1.20",https://cdn.salla.sa/vXZPEy/cd80c171-a0c3-4cea-8db1-ff7531b877f2-500x332-YuDIQJktkEyug70N6b7j2DN6sg6dWkdLBeavZC0e.jpg,https://elburoj.com/en/ucic-flexible-cable-cu-pvc-4x-2-5/p978768900,"UCIC- Flexible Cable-Cu/PVC- 4x 2.5"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/UefoSKOaZuAqHyCLzjdWjDhwB2dnw7ntS53gueGP.jpg,https://elburoj.com/ar/كيبل-فليكسبل-3cx1-5-مم2-أسود/p1605336833,"تسوق كيبل فليكسبل أسود مقاس 3CX1.5 مم2"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/UefoSKOaZuAqHyCLzjdWjDhwB2dnw7ntS53gueGP.jpg,https://elburoj.com/en/flexible-cable-copper-3x1-5-black/p1605336833,"Flexible Cable -Copper-3x1.5- Black"
"لي ماء 50متر 3/4 قوافل",https://cdn.salla.sa/vXZPEy/18856a2b-6249-4fcb-9b40-1b41e97a737a-500x500-h1uudU0eMu5dmV3mvcfJIs6EHFLLaG1AvI3qUVLN.jpg,https://elburoj.com/ar/كيبل-فليكسبل-4-1-5-مم/p695574018,"اطلب كيبل فليكسبل مقاس 4×1.5 مم"
"C Channel 1mm",https://cdn.salla.sa/vXZPEy/18856a2b-6249-4fcb-9b40-1b41e97a737a-500x500-h1uudU0eMu5dmV3mvcfJIs6EHFLLaG1AvI3qUVLN.jpg,https://elburoj.com/en/flexible-cable-copper-4x1-5mm-white/p695574018,"Flexible Cable-Copper-4x1.5mm- White"
